event_id,ts,category,rule,src,src_mac,dst,dst_mac,flows,spkts,dpkts,sbytes,dbytes,uniq_dports,proto,top_dport,atk,mal,shadow_atk,shadow_mal,atk_thr,mal_thr,decision
2026-03-22 18:12:44|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|0fcf3981df2b,2026-03-22 18:12:44,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,6,95,102,15002,13276,1,6,22,0.811513,,0.497803,0.502197,0.500,,ALREADY_REDIRECTED_TO_HONEYPOT
2026-03-22 18:12:44|OBSERVED|OBS_UNKNOWN|192.168.88.100|192.168.89.10|259315c714f6,2026-03-22 18:12:44,OBSERVED,OBS_UNKNOWN,192.168.88.100,08:00:27:CF:39:BB,192.168.89.10,08:00:27:65:1D:09,2,22,0,3464,0,2,6,44160,,,0.448655,0.551345,,,OBSERVED
2026-03-22 18:14:14|OBSERVED|OBS_UNKNOWN|192.168.88.100|192.168.89.10|dc35e4095662,2026-03-22 18:14:14,OBSERVED,OBS_UNKNOWN,192.168.88.100,08:00:27:CF:39:BB,192.168.89.10,08:00:27:65:1D:09,1,23,0,4196,0,1,6,60082,,,0.482555,0.517445,,,OBSERVED
2026-03-22 18:14:44|OBSERVED|OBS_UNKNOWN|192.168.88.100|192.168.89.10|a90d3665315c,2026-03-22 18:14:44,OBSERVED,OBS_UNKNOWN,192.168.88.100,08:00:27:CF:39:BB,192.168.89.10,08:00:27:65:1D:09,1,14,0,2104,0,1,6,60082,,,0.487602,0.512398,,,OBSERVED
2026-03-22 18:14:44|OBSERVED|OBS_SSH|192.168.89.10|192.168.88.1|b87556142e19,2026-03-22 18:14:44,OBSERVED,OBS_SSH,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,1,28,0,2352,0,1,6,22,,,0.498416,0.501584,,,OBSERVED
2026-03-22 18:20:19|MALWARE|C2_BEACON|192.168.88.100|192.168.89.10|2622c607caf7,2026-03-22 18:20:19,MALWARE,C2_BEACON,192.168.88.100,08:00:27:CF:39:BB,192.168.89.10,08:00:27:65:1D:09,1,20,0,3368,0,1,6,50364,,0.997672,0.484600,0.515400,,0.600,BLOCKED
2026-03-22 18:21:19|OBSERVED|OBS_UNKNOWN|192.168.88.100|192.168.89.10|f4d6647a81f0,2026-03-22 18:21:19,OBSERVED,OBS_UNKNOWN,192.168.88.100,08:00:27:CF:39:BB,192.168.89.10,08:00:27:65:1D:09,1,12,0,2440,0,1,6,54394,,,0.484212,0.515788,,,OBSERVED
2026-03-22 18:21:49|OBSERVED|OBS_UNKNOWN|192.168.88.100|192.168.89.10|54518f46c81d,2026-03-22 18:21:49,OBSERVED,OBS_UNKNOWN,192.168.88.100,08:00:27:CF:39:BB,192.168.89.10,08:00:27:65:1D:09,1,7,0,876,0,1,6,54394,,,0.491207,0.508793,,,OBSERVED
2026-03-22 18:21:49|OBSERVED|OBS_SSH|192.168.89.10|192.168.88.1|e115099d8323,2026-03-22 18:21:49,OBSERVED,OBS_SSH,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,1,14,0,1176,0,1,6,22,,,0.500213,0.499787,,,OBSERVED
2026-03-22 19:05:51|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|ebc011d09ac2,2026-03-22 19:05:51,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,??,192.168.88.1,2C:C8:1B:11:11:FC,17,320,525,50291,64448,1,6,22,0.700628,,0.525827,0.459799,0.500,,REDIRECTED_TO_HONEYPOT
2026-03-22 19:06:22|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|f9a88c57714e,2026-03-22 19:06:22,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,35,656,995,103041,122128,1,6,22,0.779837,,0.526227,0.459763,0.500,,ALREADY_REDIRECTED_TO_HONEYPOT
2026-03-22 19:31:57|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|74b3be25418c,2026-03-22 19:31:57,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,??,192.168.88.1,2C:C8:1B:11:11:FC,12,234,353,36300,43364,1,6,22,0.535553,,0.525901,0.459783,0.500,,REDIRECTED_TO_HONEYPOT
2026-03-22 19:39:54|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|e9c8ade7ff9d,2026-03-22 19:39:54,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,9,173,272,27095,32900,1,6,22,0.369093,,0.525683,0.459797,0.500,,REDIRECTED_TO_HONEYPOT
2026-03-22 20:43:12|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|b4a47137c656,2026-03-22 20:43:12,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,??,192.168.88.1,2C:C8:1B:11:11:FC,8,32,0,4800,0,1,6,22,0.431773,,0.504647,0.442869,0.500,,REDIRECTED_TO_HONEYPOT
2026-03-22 20:43:12|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|9012494a33ff,2026-03-22 20:43:12,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,??,192.168.88.1,2C:C8:1B:11:11:FC,1,15,0,2255,0,1,6,22,0.356507,,0.526287,0.443696,0.500,,REDIRECTED_TO_HONEYPOT
2026-03-22 20:43:42|OBSERVED|OBS_SSH|192.168.89.10|192.168.88.1|27a327a4a849,2026-03-22 20:43:42,OBSERVED,OBS_SSH,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,1,14,1493,2235,183452,1,6,22,,,0.547720,0.445022,,,OBSERVED
2026-03-22 20:57:29|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|c23e4b9afdc9,2026-03-22 20:57:29,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,??,192.168.88.1,2C:C8:1B:11:11:FC,1,15,0,2255,0,1,6,22,0.554108,,0.526287,0.443696,0.500,,REDIRECTED_TO_HONEYPOT
2026-03-22 21:14:44|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|5355b066c2e0,2026-03-22 21:14:44,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,19,76,0,11400,0,1,6,22,0.983706,,0.449308,0.440985,0.500,,REDIRECTED_TO_HONEYPOT
2026-03-22 21:15:51|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|9a90bf18e4c1,2026-03-22 21:15:51,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,1,14,0,2203,0,1,6,22,0.197047,,0.526285,0.443549,0.500,,REDIRECTED_TO_HONEYPOT
2026-03-22 21:15:51|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|2501e41584bc,2026-03-22 21:15:51,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,50,200,0,30000,0,1,6,22,0.385602,,0.304183,0.435852,0.500,,REDIRECTED_TO_HONEYPOT
2026-03-22 21:27:18|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|a138896ae1da,2026-03-22 21:27:18,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,??,192.168.88.1,2C:C8:1B:11:11:FC,1,15,0,2255,0,1,6,22,0.554108,,0.526287,0.443696,0.500,,REDIRECTED_TO_HONEYPOT
2026-03-22 21:31:25|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|598bc7d0c8ca,2026-03-22 21:31:25,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,2,34,0,5254,0,1,6,22,0.216728,,0.526287,0.443696,0.500,,REDIRECTED_TO_HONEYPOT
2026-03-22 21:48:41|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|409cccf49a37,2026-03-22 21:48:41,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,1,15,0,2255,0,1,6,22,,,0.526287,0.443696,,,REDIRECTED_TO_HONEYPOT
2026-03-22 22:40:25|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|0ceb5cb6481f,2026-03-22 22:40:25,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,??,192.168.88.1,2C:C8:1B:11:11:FC,5,95,130,14459,16828,1,6,22,0.098051,,0.547441,0.444961,0.500,,NOT_BLOCKED
2026-03-22 22:40:40|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|112376de7458,2026-03-22 22:40:40,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,??,192.168.88.1,2C:C8:1B:11:11:FC,4,76,0,11996,0,1,6,22,,,0.443788,0.440630,,,REDIRECTED_TO_HONEYPOT
2026-03-23 14:24:20|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|22f55011d874,2026-03-23 14:24:20,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,2,38,0,5998,0,1,6,22,0.819866,,0.493984,0.442327,0.500,,REDIRECTED_TO_HONEYPOT
2026-03-23 14:25:01|ATTACK|HTTP_FLOOD|192.168.89.10|192.168.88.1|b2f877acb709,2026-03-23 14:25:01,ATTACK,HTTP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,129,957,1170,67279,954260,2,6,80,0.999994,,0.562111,0.475270,0.720,,BLOCKED_ESCALATED_TO_BLOCK
2026-03-23 18:26:42|ATTACK|HTTP_FLOOD|192.168.89.10|192.168.88.1|d4df02a7c94c,2026-03-23 18:26:42,ATTACK,HTTP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,786,2589,2865,166160,2382554,1,6,80,0.999993,,0.565587,0.474805,0.720,,BLOCKED
2026-03-23 18:26:42|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|89a6ccef76db,2026-03-23 18:26:42,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,786,2589,0,166160,0,1,6,80,0.999855,,0.004580,0.423008,0.500,,REDIRECTED_TO_HONEYPOT
2026-03-23 18:38:41|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|ffa8d86c62c8,2026-03-23 18:38:41,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,??,192.168.88.1,2C:C8:1B:11:11:FC,6,114,0,17994,0,1,6,22,0.501383,,0.394806,0.438968,0.500,,REDIRECTED_TO_HONEYPOT
2026-03-23 18:43:01|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|04f1dd4163e8,2026-03-23 18:43:01,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,1,15,0,2255,0,1,6,22,,,0.526287,0.443696,,,REDIRECTED_TO_HONEYPOT
2026-03-23 18:43:43|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|7533ec7f2ee9,2026-03-23 18:43:43,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,2,34,0,5254,0,1,6,22,,,0.526287,0.443696,,,REDIRECTED_TO_HONEYPOT
2026-03-23 20:07:02|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|73ffdee12c92,2026-03-23 20:07:02,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,24,96,0,14400,0,1,6,22,0.940157,,0.424538,0.440151,0.500,,REDIRECTED_TO_HONEYPOT
2026-03-23 23:24:07|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|74b3c6beaf6f,2026-03-23 23:24:07,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,14,268,0,42090,0,1,6,22,0.996772,,0.347871,0.437316,0.500,,REDIRECTED_TO_HONEYPOT
2026-03-23 23:35:30|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|8a84ab565819,2026-03-23 23:35:30,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,38,152,0,22800,0,1,6,22,0.973526,,0.357557,0.437831,0.500,,REDIRECTED_TO_HONEYPOT
2026-03-24 11:58:43|ATTACK|PORT_SCAN|192.168.89.10|192.168.88.200|11b01e6c5981,2026-03-24 11:58:43,ATTACK,PORT_SCAN,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,803,807,770,35544,30800,798,6,443,0.998726,,0.481192,0.520051,0.600,,BLOCKED
2026-03-24 11:59:43|ATTACK|TCP_FLOOD|192.168.89.10|192.168.88.200|ffa0c8c8eddd,2026-03-24 11:59:43,ATTACK,TCP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,15095,30183,15000,1207544,660096,1,6,445,0.999996,,0.582569,0.464122,0.720,,BLOCKED
2026-03-24 12:00:13|OBSERVED|OBS_NMAP_SCAN|192.168.88.200|192.168.89.10|e227e8c5bebb,2026-03-24 12:00:13,OBSERVED,OBS_NMAP_SCAN,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,6,9337,9342,261496,261576,6,6,26457,,,,,,,SUPPRESSED_VICTIM_LEG
2026-03-24 12:00:14|ATTACK|ICMP_FLOOD|192.168.89.10|192.168.88.200|9d5c837ce2a9,2026-03-24 12:00:14,ATTACK,ICMP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,1,9342,9337,261576,261496,1,1,0,0.595107,,0.551147,0.477987,0.550,,BLOCKED
2026-03-24 12:00:43|ATTACK|UDP_FLOOD|192.168.89.10|192.168.88.200|bf04e6b7b36a,2026-03-24 12:00:43,ATTACK,UDP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,5579,5579,4,156212,224,1,17,123,0.999958,,0.550381,0.476270,0.720,,BLOCKED
2026-03-24 12:01:45|ATTACK|HTTP_FLOOD|192.168.89.10|192.168.88.1|b0c4ecd40bc5,2026-03-24 12:01:45,ATTACK,HTTP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,5658,40077,48686,2597908,41007213,1,6,80,0.999992,,0.607364,0.484095,0.720,,BLOCKED
2026-03-24 12:02:14|ATTACK|HTTP_FLOOD|192.168.89.10|192.168.88.1|621670569394,2026-03-24 12:02:14,ATTACK,HTTP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,187,400,649,24684,536121,1,6,80,0.999997,,0.563082,0.474391,0.720,,BLOCKED
2026-03-24 12:02:57|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|39b5902d960e,2026-03-24 12:02:57,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,2,35,0,5306,0,1,6,22,0.353922,,0.526238,0.443825,0.500,,REDIRECTED_TO_HONEYPOT
2026-03-24 12:27:03|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|8b4463eeff3e,2026-03-24 12:27:03,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,24,96,0,14400,0,1,6,22,0.940157,,0.408121,0.449076,0.500,,REDIRECTED_TO_HONEYPOT
2026-03-24 13:01:32|MALWARE|CRYPTO_MINER|192.168.89.10|192.168.88.200|01444d6db4e6,2026-03-24 13:01:32,MALWARE,CRYPTO_MINER,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,765,780,4,177840,1024,1,17,3333,,0.999990,0.387775,0.595585,,0.600,BLOCKED
2026-03-24 13:02:33|MALWARE|C2_BACKDOOR|192.168.89.10|192.168.88.200|cc5f50b58618,2026-03-24 13:02:33,MALWARE,C2_BACKDOOR,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,1968,2000,24,64000,1440,1,17,4444,,0.999990,0.412510,0.586404,,0.600,BLOCKED
2026-03-24 13:03:33|MALWARE|RANSOMWARE_PRECHECK|192.168.89.10|192.168.88.1|70c6e76e9263,2026-03-24 13:03:33,MALWARE,RANSOMWARE_PRECHECK,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,800,800,800,48000,32000,10,6,135,,0.652408,0.506317,0.494593,,0.600,BLOCKED
2026-03-24 13:05:17|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|d2af04f56cdb,2026-03-24 13:05:17,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,1,15,0,2255,0,1,6,22,0.216728,,0.520948,0.444620,0.500,,REDIRECTED_TO_HONEYPOT
2026-03-24 14:14:32|OBSERVED|OBS_UNKNOWN|192.168.88.200|8.8.8.8|601c90df3f2b,2026-03-24 14:14:32,OBSERVED,OBS_UNKNOWN,192.168.88.200,08:00:27:3D:FF:04,8.8.8.8,??,31,66,0,11273,0,2,17,53,,,0.503639,0.441677,,,OBSERVED
2026-03-24 14:21:07|OBSERVED|OBS_UNKNOWN|192.168.88.200|8.8.8.8|910fc694a38d,2026-03-24 14:21:07,OBSERVED,OBS_UNKNOWN,192.168.88.200,08:00:27:3D:FF:04,8.8.8.8,??,48,84,0,15016,0,2,17,53,,,0.494479,0.435050,,,OBSERVED
2026-03-24 15:02:14|ATTACK|PORT_SCAN|192.168.89.10|192.168.88.200|4205a469ff76,2026-03-24 15:02:14,ATTACK,PORT_SCAN,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,24328,24334,8468,1070856,338728,24317,6,0,0.999433,,0.500000,0.500000,0.600,,BLOCKED
2026-03-24 15:03:14|ATTACK|SUSP_HIGH_PORT|192.168.88.200|192.168.89.10|5e34fe7e9d8a,2026-03-24 15:03:14,ATTACK,SUSP_HIGH_PORT,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,6489,6489,8453,267692,355256,2035,6,34714,,,,,,,SUPPRESSED_VICTIM_LEG
2026-03-24 15:03:14|MALWARE|RANSOMWARE_PRECHECK|192.168.89.10|192.168.88.200|2353a01fb764,2026-03-24 15:03:14,MALWARE,RANSOMWARE_PRECHECK,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,6365,8453,6489,355256,267692,4278,6,445,,0.970969,0.500000,0.500000,,0.600,BLOCKED
2026-03-24 15:04:44|ATTACK|PORT_SCAN|192.168.88.200|192.168.89.10|c5a4a2957bbe,2026-03-24 15:04:44,ATTACK,PORT_SCAN,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,12826,12826,25936,564344,1037440,12826,6,42645,,,,,,,SUPPRESSED_VICTIM_LEG
2026-03-24 15:05:15|ATTACK|PORT_SCAN|192.168.88.200|192.168.89.10|bd7ca9e6bc9e,2026-03-24 15:05:15,ATTACK,PORT_SCAN,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,2906,2935,5543,129140,221720,2906,6,55471,,,,,,,SUPPRESSED_VICTIM_LEG
2026-03-24 15:07:17|ATTACK|TCP_FLOOD|192.168.89.10|192.168.88.200|91d42225eec4,2026-03-24 15:07:17,ATTACK,TCP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,12860,25714,12779,1028752,562324,1,6,445,0.999996,,0.500000,0.500000,0.720,,BLOCKED
2026-03-24 15:08:46|ATTACK|PORT_SCAN|192.168.88.200|192.168.89.10|d6f2a4f007ce,2026-03-24 15:08:46,ATTACK,PORT_SCAN,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,1215,1215,2416,53460,96640,1215,6,64595,,,,,,,SUPPRESSED_VICTIM_LEG
2026-03-24 15:12:42|ATTACK|PORT_SCAN|192.168.88.200|192.168.89.10|992b739219d7,2026-03-24 15:12:42,ATTACK,PORT_SCAN,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,11037,11037,22180,485724,887392,11033,6,2577,0.998448,,0.500000,0.500000,0.600,,BLOCKED
2026-03-24 15:14:11|ATTACK|TCP_FLOOD|192.168.89.10|192.168.88.200|3c9497a11a34,2026-03-24 15:14:11,ATTACK,TCP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,13652,27304,13855,1092160,609620,1,6,445,0.999996,,0.500000,0.500000,0.720,,BLOCKED
2026-03-24 15:30:34|ATTACK|PORT_SCAN|192.168.89.10|192.168.88.200|6161447e73b6,2026-03-24 15:30:34,ATTACK,PORT_SCAN,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,6895,6896,4974,303492,198964,6892,6,59797,,,,,,,SUPPRESSED_VICTIM_LEG
2026-03-24 15:30:34|ATTACK|TCP_FLOOD|192.168.88.200|192.168.89.10|da22712cf6c5,2026-03-24 15:30:34,ATTACK,TCP_FLOOD,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,4974,4974,6896,198964,303492,1,6,47760,,,,,,,SUPPRESSED_VICTIM_LEG
2026-03-24 15:31:05|ATTACK|TCP_FLOOD|192.168.88.200|192.168.89.10|8b61fced4e02,2026-03-24 15:31:05,ATTACK,TCP_FLOOD,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,16741,16744,30259,669792,1331416,1,6,47760,,,,,,,SUPPRESSED_VICTIM_LEG
2026-03-24 15:31:05|ATTACK|PORT_SCAN|192.168.89.10|192.168.88.200|5a75aaeb4aec,2026-03-24 15:31:05,ATTACK,PORT_SCAN,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,30252,30259,16744,1331416,669792,30252,6,38972,,,,,,,SUPPRESSED_VICTIM_LEG
2026-03-24 15:31:34|ATTACK|PORT_SCAN|192.168.89.10|192.168.88.200|38112d6f652f,2026-03-24 15:31:34,ATTACK,PORT_SCAN,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,21903,21910,16887,964008,675512,20290,6,16608,,,,,,,SUPPRESSED_VICTIM_LEG
2026-03-24 15:31:34|ATTACK|TCP_FLOOD|192.168.88.200|192.168.89.10|0a0eec11f7ff,2026-03-24 15:31:34,ATTACK,TCP_FLOOD,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,16884,16887,21910,675512,964008,2,6,47762,,,,,,,SUPPRESSED_VICTIM_LEG
2026-03-24 15:32:05|ATTACK|PORT_SCAN|192.168.89.10|192.168.88.200|2969bdedbc67,2026-03-24 15:32:05,ATTACK,PORT_SCAN,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,22067,22071,7482,971108,299308,22067,6,10136,,,,,,,SUPPRESSED_VICTIM_LEG
2026-03-24 15:32:05|ATTACK|TCP_FLOOD|192.168.88.200|192.168.89.10|f99ac1d9d111,2026-03-24 15:32:05,ATTACK,TCP_FLOOD,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,7478,7482,22071,299308,971108,2,6,47762,,,,,,,SUPPRESSED_VICTIM_LEG
2026-03-24 15:39:17|ATTACK|PORT_SCAN|192.168.89.10|192.168.88.200|6aeed68609dc,2026-03-24 15:39:17,ATTACK,PORT_SCAN,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,17509,17515,16727,770700,669096,17503,6,0,0.999051,,0.500000,0.500000,0.600,,BLOCKED
2026-03-24 16:59:47|ATTACK|PORT_SCAN|192.168.89.10|192.168.88.200|189d439adcf9,2026-03-24 16:59:47,ATTACK,PORT_SCAN,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,5354,5358,4412,235824,176480,5348,6,0,0.989504,,0.500000,0.500000,0.600,,BLOCKED
2026-03-24 17:00:47|ATTACK|TCP_FLOOD|192.168.89.10|192.168.88.200|2862cf747586,2026-03-24 17:00:47,ATTACK,TCP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,10816,21624,10797,865216,475068,1,6,445,0.999993,,0.500000,0.500000,0.720,,BLOCKED
2026-03-24 17:02:17|ATTACK|PORT_SCAN|192.168.88.200|192.168.89.10|3edd852b0195,2026-03-24 17:02:17,ATTACK,PORT_SCAN,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,8332,9925,18197,436700,727880,8332,6,51597,,,,,,,SUPPRESSED_VICTIM_LEG
2026-03-24 17:25:46|ATTACK|TCP_FLOOD|192.168.88.200|192.168.89.10|c6bf633a703d,2026-03-24 17:25:46,ATTACK,TCP_FLOOD,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,11215,11215,15746,448600,692944,1,6,34716,,,,,,,SUPPRESSED_VICTIM_LEG
2026-03-24 17:25:47|ATTACK|PORT_SCAN|192.168.89.10|192.168.88.200|a3ba612d427c,2026-03-24 17:25:47,ATTACK,PORT_SCAN,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,15746,15746,11215,692944,448600,15741,6,19354,0.999355,,0.500000,0.500000,0.600,,BLOCKED
2026-03-24 17:33:30|ATTACK|PORT_SCAN|192.168.89.10|192.168.88.200|91038173211b,2026-03-24 17:33:30,ATTACK,PORT_SCAN,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,20811,20817,10360,916092,414412,20807,6,46380,0.999566,,0.500000,0.500000,0.600,,BLOCK_FAILED
2026-03-24 17:33:30|ATTACK|TCP_FLOOD|192.168.88.200|192.168.89.10|76b51e783b8e,2026-03-24 17:33:30,ATTACK,TCP_FLOOD,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,10358,10360,20817,414412,916092,1,6,37001,,,,,,,SUPPRESSED_VICTIM_LEG
2026-03-24 17:33:58|ATTACK|TCP_FLOOD|192.168.88.200|192.168.89.10|8dcf5132f7f5,2026-03-24 17:33:58,ATTACK,TCP_FLOOD,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,17526,17531,25172,701272,1107536,1,6,37001,,,,,,,SUPPRESSED_VICTIM_LEG
2026-03-24 17:34:00|ATTACK|PORT_SCAN|192.168.89.10|192.168.88.200|4deadc58badc,2026-03-24 17:34:00,ATTACK,PORT_SCAN,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,25164,25172,17531,1107536,701272,25164,6,34244,0.999631,,0.500000,0.500000,0.600,,BLOCK_FAILED
